user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_numeric,engagement_score,payment_reliability,support_intensity,recency_risk
235,2024-04-01,Premium,699,8.4,1,2,19,42,Yes,1,0.4421052631578948,0.3333333333333333,0.05263157894736842,2.210526315789474
236,2023-12-28,Premium,699,4.6,7,2,28,28,Yes,1,0.16428571428571428,0.3333333333333333,0.25,1.0
237,2024-01-08,Premium,699,7.2,0,0,28,42,No,0,0.2571428571428572,1.0,0.0,1.5
238,2023-02-05,Premium,699,23.8,2,4,11,43,No,0,2.1636363636363636,0.2,0.18181818181818182,3.909090909090909
239,2023-02-03,Basic,199,6.3,5,2,5,24,No,0,1.26,0.3333333333333333,1.0,4.8
240,2024-08-10,Premium,699,17.1,5,2,10,28,No,0,1.7100000000000002,0.3333333333333333,0.5,2.8
241,2023-04-27,Basic,199,9.5,5,5,34,17,Yes,1,0.27941176470588236,0.16666666666666666,0.14705882352941177,0.5
242,2023-09-24,Basic,199,12.7,6,4,12,7,Yes,1,1.0583333333333333,0.2,0.5,0.5833333333333334
243,2023-07-24,Premium,699,5.8,4,5,29,58,No,0,0.19999999999999998,0.16666666666666666,0.13793103448275862,2.0
244,2023-03-31,Basic,199,21.4,7,1,9,57,No,0,2.3777777777777778,0.5,0.7777777777777778,6.333333333333333
245,2023-11-04,Premium,699,16.9,1,4,21,34,Yes,1,0.8047619047619047,0.2,0.047619047619047616,1.619047619047619
246,2023-05-23,Basic,199,19.9,8,1,12,7,No,0,1.6583333333333332,0.5,0.6666666666666666,0.5833333333333334
247,2024-07-18,Basic,199,1.1,8,4,32,23,Yes,1,0.034375,0.2,0.25,0.71875
248,2024-02-25,Basic,199,2.1,6,5,6,46,Yes,1,0.35000000000000003,0.16666666666666666,1.0,7.666666666666667
249,2024-11-27,Standard,399,3.6,5,5,5,4,Yes,1,0.72,0.16666666666666666,1.0,0.8
250,2023-05-13,Premium,699,3.6,8,5,23,37,Yes,1,0.1565217391304348,0.16666666666666666,0.34782608695652173,1.608695652173913
251,2023-06-18,Standard,399,22.8,0,0,33,33,Yes,1,0.6909090909090909,1.0,0.0,1.0
252,2023-10-18,Basic,199,23.4,3,2,21,60,No,0,1.1142857142857143,0.3333333333333333,0.14285714285714285,2.857142857142857
253,2024-09-21,Basic,199,5.3,8,2,17,8,No,0,0.31176470588235294,0.3333333333333333,0.47058823529411764,0.47058823529411764
254,2023-06-25,Premium,699,12.8,2,4,6,60,Yes,1,2.1333333333333333,0.2,0.3333333333333333,10.0
255,2024-10-18,Premium,699,21.1,0,0,22,5,Yes,1,0.9590909090909091,1.0,0.0,0.22727272727272727
256,2024-10-04,Premium,699,16.5,6,4,17,40,Yes,1,0.9705882352941176,0.2,0.35294117647058826,2.3529411764705883
257,2024-12-02,Premium,699,16.2,4,3,19,15,No,0,0.8526315789473684,0.25,0.21052631578947367,0.7894736842105263
258,2024-04-20,Standard,399,11.6,0,1,20,28,No,0,0.58,0.5,0.0,1.4
259,2023-12-20,Basic,199,15.4,5,5,22,20,No,0,0.7000000000000001,0.16666666666666666,0.22727272727272727,0.9090909090909091
260,2024-04-22,Standard,399,19.1,8,4,9,6,Yes,1,2.1222222222222222,0.2,0.8888888888888888,0.6666666666666666
261,2024-01-29,Basic,199,11.5,2,0,18,3,No,0,0.6388888888888888,1.0,0.1111111111111111,0.16666666666666666
262,2023-11-17,Premium,699,6.6,2,2,27,59,Yes,1,0.24444444444444444,0.3333333333333333,0.07407407407407407,2.185185185185185
263,2024-05-24,Basic,199,12.7,8,3,11,31,No,0,1.1545454545454545,0.25,0.7272727272727273,2.8181818181818183
264,2023-12-28,Basic,199,23.7,8,3,6,15,Yes,1,3.9499999999999997,0.25,1.3333333333333333,2.5
265,2023-04-21,Basic,199,7.4,7,2,4,34,Yes,1,1.85,0.3333333333333333,1.75,8.5
266,2023-02-22,Standard,399,22.1,5,3,9,23,Yes,1,2.4555555555555557,0.25,0.5555555555555556,2.5555555555555554
267,2024-04-06,Premium,699,5.3,8,2,36,4,Yes,1,0.14722222222222223,0.3333333333333333,0.2222222222222222,0.1111111111111111
268,2023-12-14,Premium,699,20.7,1,1,18,6,No,0,1.15,0.5,0.05555555555555555,0.3333333333333333
269,2023-02-11,Premium,699,19.0,3,4,24,32,Yes,1,0.7916666666666666,0.2,0.125,1.3333333333333333
270,2024-09-12,Basic,199,3.9,5,3,3,33,Yes,1,1.3,0.25,1.6666666666666667,11.0
271,2023-11-03,Premium,699,8.5,5,1,9,25,No,0,0.9444444444444444,0.5,0.5555555555555556,2.7777777777777777
272,2023-11-03,Premium,699,12.9,8,4,22,31,Yes,1,0.5863636363636364,0.2,0.36363636363636365,1.4090909090909092
273,2024-12-05,Standard,399,9.5,1,3,2,37,Yes,1,4.75,0.25,0.5,18.5
274,2024-08-15,Premium,699,15.1,4,5,2,50,No,0,7.55,0.16666666666666666,2.0,25.0
275,2024-09-26,Premium,699,18.2,7,1,15,33,No,0,1.2133333333333334,0.5,0.4666666666666667,2.2
276,2023-04-23,Standard,399,20.6,3,0,10,36,No,0,2.06,1.0,0.3,3.6
277,2024-02-25,Basic,199,11.3,6,1,2,26,No,0,5.65,0.5,3.0,13.0
278,2024-07-28,Premium,699,21.9,0,5,31,8,No,0,0.7064516129032258,0.16666666666666666,0.0,0.25806451612903225
279,2023-12-17,Standard,399,13.4,5,1,31,29,No,0,0.432258064516129,0.5,0.16129032258064516,0.9354838709677419
280,2023-09-10,Premium,699,17.1,4,4,23,30,Yes,1,0.7434782608695653,0.2,0.17391304347826086,1.3043478260869565
281,2024-12-22,Standard,399,7.8,4,2,36,45,Yes,1,0.21666666666666667,0.3333333333333333,0.1111111111111111,1.25
282,2024-08-10,Standard,399,12.3,8,5,21,17,Yes,1,0.5857142857142857,0.16666666666666666,0.38095238095238093,0.8095238095238095
283,2023-10-25,Premium,699,9.8,6,2,35,49,No,0,0.28,0.3333333333333333,0.17142857142857143,1.4
284,2023-09-20,Basic,199,23.9,1,2,19,59,Yes,1,1.2578947368421052,0.3333333333333333,0.05263157894736842,3.1052631578947367
285,2023-10-06,Premium,699,5.7,8,2,31,59,Yes,1,0.18387096774193548,0.3333333333333333,0.25806451612903225,1.903225806451613
286,2024-06-27,Basic,199,15.6,3,1,7,3,No,0,2.2285714285714286,0.5,0.42857142857142855,0.42857142857142855
287,2024-11-28,Basic,199,1.8,6,2,15,45,Yes,1,0.12000000000000001,0.3333333333333333,0.4,3.0
288,2024-05-02,Basic,199,24.1,2,3,1,41,No,0,24.1,0.25,2.0,41.0
289,2023-04-02,Standard,399,19.0,4,2,13,18,No,0,1.4615384615384615,0.3333333333333333,0.3076923076923077,1.3846153846153846
290,2023-06-30,Premium,699,13.6,0,1,15,26,No,0,0.9066666666666666,0.5,0.0,1.7333333333333334
291,2023-02-08,Basic,199,19.8,2,5,26,55,No,0,0.7615384615384616,0.16666666666666666,0.07692307692307693,2.1153846153846154
292,2024-10-18,Basic,199,14.4,1,2,20,18,No,0,0.72,0.3333333333333333,0.05,0.9
293,2023-04-26,Premium,699,12.6,2,4,34,29,Yes,1,0.37058823529411766,0.2,0.058823529411764705,0.8529411764705882
294,2023-12-12,Standard,399,18.4,4,5,11,11,Yes,1,1.6727272727272726,0.16666666666666666,0.36363636363636365,1.0
295,2024-02-15,Standard,399,4.8,6,3,13,32,Yes,1,0.3692307692307692,0.25,0.46153846153846156,2.4615384615384617
296,2023-01-07,Premium,699,5.0,2,3,7,20,No,0,0.7142857142857143,0.25,0.2857142857142857,2.857142857142857
297,2024-08-09,Standard,399,6.3,4,2,25,19,No,0,0.252,0.3333333333333333,0.16,0.76
298,2023-11-11,Basic,199,16.5,3,0,17,42,Yes,1,0.9705882352941176,1.0,0.17647058823529413,2.4705882352941178
299,2023-10-30,Basic,199,17.3,4,5,26,7,No,0,0.6653846153846155,0.16666666666666666,0.15384615384615385,0.2692307692307692
300,2024-09-12,Standard,399,5.9,2,3,15,9,No,0,0.39333333333333337,0.25,0.13333333333333333,0.6
301,2023-08-12,Standard,399,17.7,7,4,27,51,Yes,1,0.6555555555555556,0.2,0.25925925925925924,1.8888888888888888
302,2024-07-31,Basic,199,13.4,8,5,6,23,Yes,1,2.2333333333333334,0.16666666666666666,1.3333333333333333,3.8333333333333335
303,2023-06-18,Basic,199,20.8,8,1,4,36,No,0,5.2,0.5,2.0,9.0
304,2024-06-06,Standard,399,11.3,3,5,34,37,Yes,1,0.33235294117647063,0.16666666666666666,0.08823529411764706,1.088235294117647
305,2024-07-26,Standard,399,11.6,8,3,4,29,Yes,1,2.9,0.25,2.0,7.25
306,2023-08-12,Standard,399,18.2,6,2,20,52,Yes,1,0.9099999999999999,0.3333333333333333,0.3,2.6
307,2023-03-03,Premium,699,1.6,5,5,5,4,Yes,1,0.32,0.16666666666666666,1.0,0.8
308,2024-10-18,Basic,199,1.3,6,1,31,49,Yes,1,0.041935483870967745,0.5,0.1935483870967742,1.5806451612903225
309,2024-01-22,Premium,699,9.7,6,3,27,55,No,0,0.3592592592592592,0.25,0.2222222222222222,2.037037037037037
310,2023-05-02,Standard,399,17.2,8,1,6,41,No,0,2.8666666666666667,0.5,1.3333333333333333,6.833333333333333
311,2023-01-24,Basic,199,10.1,2,5,35,14,No,0,0.28857142857142853,0.16666666666666666,0.05714285714285714,0.4
312,2023-08-24,Standard,399,17.0,8,3,30,34,Yes,1,0.5666666666666667,0.25,0.26666666666666666,1.1333333333333333
313,2023-04-26,Basic,199,9.0,4,1,30,59,No,0,0.3,0.5,0.13333333333333333,1.9666666666666666
314,2024-08-31,Basic,199,15.6,0,1,27,13,Yes,1,0.5777777777777777,0.5,0.0,0.48148148148148145
315,2024-03-25,Basic,199,15.1,0,1,29,47,Yes,1,0.5206896551724138,0.5,0.0,1.6206896551724137
316,2023-08-28,Basic,199,5.8,0,1,35,32,No,0,0.1657142857142857,0.5,0.0,0.9142857142857143
317,2024-11-07,Premium,699,14.6,5,1,21,19,No,0,0.6952380952380952,0.5,0.23809523809523808,0.9047619047619048
318,2023-06-29,Premium,699,10.6,4,0,15,35,No,0,0.7066666666666667,1.0,0.26666666666666666,2.3333333333333335
319,2024-01-26,Premium,699,14.1,0,2,28,60,No,0,0.5035714285714286,0.3333333333333333,0.0,2.142857142857143
320,2024-07-04,Premium,699,17.6,6,1,21,19,No,0,0.8380952380952381,0.5,0.2857142857142857,0.9047619047619048
321,2023-03-01,Standard,399,21.3,4,5,16,9,No,0,1.33125,0.16666666666666666,0.25,0.5625
322,2023-09-19,Premium,699,24.2,8,4,27,8,Yes,1,0.8962962962962963,0.2,0.2962962962962963,0.2962962962962963
323,2023-07-15,Basic,199,16.3,7,2,22,5,No,0,0.740909090909091,0.3333333333333333,0.3181818181818182,0.22727272727272727
324,2024-08-24,Basic,199,9.7,0,0,18,12,No,0,0.5388888888888889,1.0,0.0,0.6666666666666666
325,2023-01-16,Premium,699,5.8,3,2,36,19,No,0,0.1611111111111111,0.3333333333333333,0.08333333333333333,0.5277777777777778
326,2023-09-06,Basic,199,24.1,1,5,13,48,Yes,1,1.853846153846154,0.16666666666666666,0.07692307692307693,3.6923076923076925
327,2024-01-25,Premium,699,10.2,3,4,14,20,No,0,0.7285714285714285,0.2,0.21428571428571427,1.4285714285714286
328,2024-05-24,Standard,399,16.4,4,2,35,23,Yes,1,0.4685714285714285,0.3333333333333333,0.11428571428571428,0.6571428571428571
329,2023-11-17,Standard,399,20.2,7,2,7,58,Yes,1,2.8857142857142857,0.3333333333333333,1.0,8.285714285714286
330,2024-07-20,Standard,399,14.3,3,5,3,9,Yes,1,4.766666666666667,0.16666666666666666,1.0,3.0
331,2023-09-09,Premium,699,7.7,3,2,27,14,No,0,0.2851851851851852,0.3333333333333333,0.1111111111111111,0.5185185185185185
332,2024-10-19,Standard,399,16.5,5,2,36,48,No,0,0.4583333333333333,0.3333333333333333,0.1388888888888889,1.3333333333333333
333,2024-05-15,Premium,699,11.8,5,1,32,8,No,0,0.36875,0.5,0.15625,0.25
334,2023-03-18,Basic,199,24.8,0,4,35,2,No,0,0.7085714285714286,0.2,0.0,0.05714285714285714
335,2023-03-11,Premium,699,19.2,6,1,4,53,No,0,4.8,0.5,1.5,13.25
336,2024-10-15,Premium,699,0.7,8,3,10,23,Yes,1,0.06999999999999999,0.25,0.8,2.3
337,2023-01-13,Premium,699,16.7,0,0,31,34,No,0,0.5387096774193548,1.0,0.0,1.096774193548387
338,2024-12-15,Basic,199,18.2,8,2,34,1,No,0,0.5352941176470588,0.3333333333333333,0.23529411764705882,0.029411764705882353
339,2023-06-02,Premium,699,20.3,2,0,28,58,Yes,1,0.725,1.0,0.07142857142857142,2.0714285714285716
340,2023-03-22,Basic,199,15.7,4,2,13,17,No,0,1.2076923076923076,0.3333333333333333,0.3076923076923077,1.3076923076923077
341,2023-03-24,Standard,399,11.7,3,5,26,14,Yes,1,0.44999999999999996,0.16666666666666666,0.11538461538461539,0.5384615384615384
342,2024-10-14,Premium,699,2.8,6,3,3,35,Yes,1,0.9333333333333332,0.25,2.0,11.666666666666666
343,2023-04-08,Basic,199,2.5,6,5,11,50,Yes,1,0.22727272727272727,0.16666666666666666,0.5454545454545454,4.545454545454546
344,2024-12-01,Premium,699,6.1,7,2,3,2,No,0,2.033333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666
345,2023-01-17,Standard,399,14.3,0,1,35,59,No,0,0.4085714285714286,0.5,0.0,1.6857142857142857
346,2023-09-04,Basic,199,18.9,6,0,10,19,Yes,1,1.89,1.0,0.6,1.9
347,2023-05-24,Premium,699,17.1,8,2,25,24,No,0,0.684,0.3333333333333333,0.32,0.96
348,2023-03-19,Premium,699,12.8,5,0,6,6,No,0,2.1333333333333333,1.0,0.8333333333333334,1.0
349,2024-04-06,Standard,399,24.2,5,0,26,40,Yes,1,0.9307692307692308,1.0,0.19230769230769232,1.5384615384615385
350,2024-11-07,Standard,399,9.2,6,3,15,11,No,0,0.6133333333333333,0.25,0.4,0.7333333333333333
351,2023-10-02,Standard,399,19.4,4,1,6,45,Yes,1,3.233333333333333,0.5,0.6666666666666666,7.5
352,2023-04-20,Basic,199,17.9,2,5,25,24,Yes,1,0.716,0.16666666666666666,0.08,0.96
353,2023-05-16,Basic,199,23.6,7,2,1,48,Yes,1,23.6,0.3333333333333333,7.0,48.0
354,2023-01-27,Basic,199,11.1,8,4,12,32,Yes,1,0.9249999999999999,0.2,0.6666666666666666,2.6666666666666665
355,2024-02-02,Basic,199,14.1,5,3,23,0,Yes,1,0.6130434782608696,0.25,0.21739130434782608,0.0
356,2024-01-25,Basic,199,22.7,3,4,36,33,Yes,1,0.6305555555555555,0.2,0.08333333333333333,0.9166666666666666
357,2024-03-21,Basic,199,7.1,4,3,9,9,Yes,1,0.7888888888888889,0.25,0.4444444444444444,1.0
358,2024-10-02,Standard,399,7.8,1,2,27,16,No,0,0.28888888888888886,0.3333333333333333,0.037037037037037035,0.5925925925925926
359,2023-12-07,Standard,399,11.7,2,2,13,0,No,0,0.8999999999999999,0.3333333333333333,0.15384615384615385,0.0
360,2024-10-28,Premium,699,20.2,5,3,25,21,Yes,1,0.8079999999999999,0.25,0.2,0.84
361,2024-02-12,Premium,699,7.9,3,3,9,20,Yes,1,0.8777777777777778,0.25,0.3333333333333333,2.2222222222222223
362,2024-01-21,Standard,399,18.5,7,4,19,50,Yes,1,0.9736842105263158,0.2,0.3684210526315789,2.6315789473684212
363,2024-07-17,Standard,399,9.4,3,4,26,34,Yes,1,0.36153846153846153,0.2,0.11538461538461539,1.3076923076923077
364,2024-12-10,Basic,199,23.6,3,3,30,51,Yes,1,0.7866666666666667,0.25,0.1,1.7
365,2024-11-05,Basic,199,17.0,2,5,27,19,Yes,1,0.6296296296296297,0.16666666666666666,0.07407407407407407,0.7037037037037037
366,2024-02-15,Basic,199,19.8,1,3,28,38,Yes,1,0.7071428571428572,0.25,0.03571428571428571,1.3571428571428572
367,2024-01-04,Premium,699,23.1,6,4,33,2,No,0,0.7000000000000001,0.2,0.18181818181818182,0.06060606060606061
368,2024-11-11,Premium,699,15.0,1,0,35,49,Yes,1,0.42857142857142855,1.0,0.02857142857142857,1.4
369,2024-02-14,Standard,399,16.4,0,4,11,41,No,0,1.4909090909090907,0.2,0.0,3.727272727272727
370,2024-06-15,Standard,399,3.1,1,2,28,14,Yes,1,0.11071428571428572,0.3333333333333333,0.03571428571428571,0.5
371,2024-12-08,Premium,699,11.4,6,3,15,49,Yes,1,0.76,0.25,0.4,3.2666666666666666
372,2023-03-29,Premium,699,9.0,0,3,10,6,Yes,1,0.9,0.25,0.0,0.6
373,2024-05-09,Basic,199,9.0,5,3,10,50,Yes,1,0.9,0.25,0.5,5.0
374,2024-12-28,Standard,399,2.9,7,2,31,4,Yes,1,0.0935483870967742,0.3333333333333333,0.22580645161290322,0.12903225806451613
375,2023-09-07,Basic,199,21.3,1,5,2,51,Yes,1,10.65,0.16666666666666666,0.5,25.5
376,2023-08-26,Premium,699,14.0,5,4,12,27,No,0,1.1666666666666667,0.2,0.4166666666666667,2.25
377,2023-07-22,Standard,399,5.1,6,3,12,1,No,0,0.425,0.25,0.5,0.08333333333333333
378,2023-03-06,Standard,399,10.0,3,1,28,17,No,0,0.35714285714285715,0.5,0.10714285714285714,0.6071428571428571
379,2024-04-13,Premium,699,20.1,8,1,7,23,Yes,1,2.8714285714285714,0.5,1.1428571428571428,3.2857142857142856
380,2024-02-02,Basic,199,16.9,7,4,17,40,Yes,1,0.9941176470588234,0.2,0.4117647058823529,2.3529411764705883
381,2023-06-26,Premium,699,14.9,5,2,26,54,Yes,1,0.573076923076923,0.3333333333333333,0.19230769230769232,2.076923076923077
382,2023-09-02,Premium,699,23.0,1,5,20,8,Yes,1,1.15,0.16666666666666666,0.05,0.4
383,2023-05-22,Standard,399,5.0,2,4,8,24,Yes,1,0.625,0.2,0.25,3.0
384,2024-10-22,Premium,699,10.9,7,5,25,34,Yes,1,0.436,0.16666666666666666,0.28,1.36
385,2024-04-06,Basic,199,4.6,4,1,36,11,Yes,1,0.12777777777777777,0.5,0.1111111111111111,0.3055555555555556
386,2024-01-29,Premium,699,21.7,0,3,4,8,Yes,1,5.425,0.25,0.0,2.0
387,2024-03-30,Premium,699,16.5,6,5,33,31,Yes,1,0.5,0.16666666666666666,0.18181818181818182,0.9393939393939394
388,2023-08-19,Standard,399,2.5,0,1,11,18,Yes,1,0.22727272727272727,0.5,0.0,1.6363636363636365
389,2024-05-22,Premium,699,4.6,7,4,19,47,Yes,1,0.2421052631578947,0.2,0.3684210526315789,2.473684210526316
390,2024-01-11,Premium,699,3.3,1,2,33,49,Yes,1,0.09999999999999999,0.3333333333333333,0.030303030303030304,1.4848484848484849
391,2023-04-15,Premium,699,19.1,7,4,3,13,No,0,6.366666666666667,0.2,2.3333333333333335,4.333333333333333
392,2023-03-31,Premium,699,7.8,0,3,16,16,Yes,1,0.4875,0.25,0.0,1.0
393,2024-12-06,Standard,399,19.5,3,1,8,51,No,0,2.4375,0.5,0.375,6.375
394,2023-03-02,Standard,399,4.6,2,1,28,52,Yes,1,0.16428571428571428,0.5,0.07142857142857142,1.8571428571428572
395,2023-10-27,Premium,699,13.5,8,1,23,20,No,0,0.5869565217391305,0.5,0.34782608695652173,0.8695652173913043
396,2024-02-26,Standard,399,23.8,8,5,18,52,Yes,1,1.3222222222222222,0.16666666666666666,0.4444444444444444,2.888888888888889
397,2023-05-30,Basic,199,21.7,2,5,18,55,Yes,1,1.2055555555555555,0.16666666666666666,0.1111111111111111,3.0555555555555554
398,2023-10-03,Premium,699,20.8,6,3,21,9,No,0,0.9904761904761905,0.25,0.2857142857142857,0.42857142857142855
399,2023-04-06,Premium,699,9.7,1,5,27,50,No,0,0.3592592592592592,0.16666666666666666,0.037037037037037035,1.8518518518518519
400,2024-08-18,Standard,399,18.9,5,3,33,60,Yes,1,0.5727272727272726,0.25,0.15151515151515152,1.8181818181818181
401,2023-03-06,Basic,199,18.4,7,5,6,42,Yes,1,3.0666666666666664,0.16666666666666666,1.1666666666666667,7.0
402,2023-10-18,Premium,699,5.8,6,1,26,31,Yes,1,0.22307692307692306,0.5,0.23076923076923078,1.1923076923076923
403,2023-02-19,Standard,399,14.7,7,2,36,57,Yes,1,0.4083333333333333,0.3333333333333333,0.19444444444444445,1.5833333333333333
404,2023-06-11,Basic,199,15.8,7,0,7,7,No,0,2.257142857142857,1.0,1.0,1.0
405,2024-10-27,Standard,399,0.5,6,1,30,44,No,0,0.016666666666666666,0.5,0.2,1.4666666666666666
406,2023-03-26,Standard,399,21.9,4,0,11,41,Yes,1,1.9909090909090907,1.0,0.36363636363636365,3.727272727272727
407,2024-03-15,Standard,399,1.8,4,5,11,44,Yes,1,0.16363636363636364,0.16666666666666666,0.36363636363636365,4.0
408,2024-08-30,Premium,699,17.7,0,1,6,30,Yes,1,2.9499999999999997,0.5,0.0,5.0
409,2023-05-04,Basic,199,17.2,0,0,34,44,Yes,1,0.5058823529411764,1.0,0.0,1.2941176470588236
410,2023-04-15,Standard,399,12.2,3,3,9,5,No,0,1.3555555555555554,0.25,0.3333333333333333,0.5555555555555556
411,2023-05-17,Basic,199,9.5,4,1,21,24,No,0,0.4523809523809524,0.5,0.19047619047619047,1.1428571428571428
412,2023-12-26,Premium,699,2.2,0,4,10,41,Yes,1,0.22000000000000003,0.2,0.0,4.1
413,2023-08-11,Premium,699,15.9,2,3,14,39,No,0,1.1357142857142857,0.25,0.14285714285714285,2.7857142857142856
414,2024-03-15,Basic,199,3.9,1,4,7,46,Yes,1,0.5571428571428572,0.2,0.14285714285714285,6.571428571428571
415,2024-09-14,Standard,399,6.6,1,1,9,35,No,0,0.7333333333333333,0.5,0.1111111111111111,3.888888888888889
416,2023-07-13,Standard,399,21.3,4,1,2,33,No,0,10.65,0.5,2.0,16.5
417,2023-09-04,Premium,699,7.7,0,1,26,31,No,0,0.29615384615384616,0.5,0.0,1.1923076923076923
418,2024-02-01,Standard,399,13.4,0,2,5,59,Yes,1,2.68,0.3333333333333333,0.0,11.8
419,2024-08-24,Premium,699,9.5,2,3,27,49,Yes,1,0.35185185185185186,0.25,0.07407407407407407,1.8148148148148149
420,2024-06-02,Basic,199,6.9,0,0,1,60,No,0,6.9,1.0,0.0,60.0
421,2024-07-03,Standard,399,19.3,6,5,33,25,Yes,1,0.5848484848484848,0.16666666666666666,0.18181818181818182,0.7575757575757576
422,2023-06-09,Premium,699,7.3,4,0,10,32,No,0,0.73,1.0,0.4,3.2
423,2023-09-02,Premium,699,10.1,1,2,21,44,Yes,1,0.4809523809523809,0.3333333333333333,0.047619047619047616,2.0952380952380953
424,2023-02-26,Basic,199,2.6,6,0,16,29,Yes,1,0.1625,1.0,0.375,1.8125
425,2023-12-22,Standard,399,3.4,2,5,12,0,Yes,1,0.2833333333333333,0.16666666666666666,0.16666666666666666,0.0
426,2023-10-03,Premium,699,19.7,4,1,34,23,Yes,1,0.5794117647058823,0.5,0.11764705882352941,0.6764705882352942
427,2024-06-20,Premium,699,19.4,0,2,8,51,Yes,1,2.425,0.3333333333333333,0.0,6.375
428,2023-02-26,Basic,199,18.0,1,3,17,29,Yes,1,1.0588235294117647,0.25,0.058823529411764705,1.7058823529411764
429,2023-04-29,Standard,399,9.5,4,0,11,57,No,0,0.8636363636363636,1.0,0.36363636363636365,5.181818181818182
430,2024-01-28,Basic,199,0.6,0,1,33,2,No,0,0.01818181818181818,0.5,0.0,0.06060606060606061
431,2024-11-02,Basic,199,23.3,0,4,12,51,No,0,1.9416666666666667,0.2,0.0,4.25
432,2023-03-21,Standard,399,8.4,6,5,15,20,Yes,1,0.56,0.16666666666666666,0.4,1.3333333333333333
433,2023-02-17,Premium,699,3.4,0,1,24,14,No,0,0.14166666666666666,0.5,0.0,0.5833333333333334
434,2024-04-12,Standard,399,22.0,4,2,5,20,Yes,1,4.4,0.3333333333333333,0.8,4.0
435,2024-01-13,Basic,199,5.4,4,5,24,39,Yes,1,0.225,0.16666666666666666,0.16666666666666666,1.625
436,2023-09-09,Premium,699,24.9,3,5,32,57,Yes,1,0.778125,0.16666666666666666,0.09375,1.78125
437,2024-12-11,Basic,199,23.3,0,1,1,34,Yes,1,23.3,0.5,0.0,34.0
438,2023-07-30,Basic,199,0.5,6,5,22,46,Yes,1,0.022727272727272728,0.16666666666666666,0.2727272727272727,2.090909090909091
439,2023-02-14,Premium,699,10.8,0,1,16,45,Yes,1,0.675,0.5,0.0,2.8125
440,2023-04-08,Basic,199,10.6,5,3,34,47,Yes,1,0.31176470588235294,0.25,0.14705882352941177,1.3823529411764706
441,2024-03-21,Premium,699,16.1,6,0,9,37,No,0,1.788888888888889,1.0,0.6666666666666666,4.111111111111111
442,2024-12-18,Premium,699,6.3,4,2,9,59,No,0,0.7,0.3333333333333333,0.4444444444444444,6.555555555555555
443,2023-05-20,Premium,699,8.3,4,1,21,4,No,0,0.3952380952380953,0.5,0.19047619047619047,0.19047619047619047
444,2023-05-04,Premium,699,4.3,2,3,7,29,Yes,1,0.6142857142857142,0.25,0.2857142857142857,4.142857142857143
445,2023-05-03,Premium,699,24.1,3,3,23,19,No,0,1.047826086956522,0.25,0.13043478260869565,0.8260869565217391
446,2023-08-09,Basic,199,20.3,4,5,11,44,Yes,1,1.8454545454545455,0.16666666666666666,0.36363636363636365,4.0
447,2024-11-24,Standard,399,2.7,3,2,10,25,Yes,1,0.27,0.3333333333333333,0.3,2.5
448,2024-04-08,Standard,399,20.6,2,0,17,60,No,0,1.211764705882353,1.0,0.11764705882352941,3.5294117647058822
449,2023-05-05,Premium,699,6.6,7,0,36,51,No,0,0.18333333333333332,1.0,0.19444444444444445,1.4166666666666667
450,2024-01-17,Basic,199,20.8,3,1,4,12,No,0,5.2,0.5,0.75,3.0
451,2023-07-22,Premium,699,14.8,4,0,6,1,No,0,2.466666666666667,1.0,0.6666666666666666,0.16666666666666666
452,2024-04-17,Premium,699,20.3,1,2,29,7,Yes,1,0.7000000000000001,0.3333333333333333,0.034482758620689655,0.2413793103448276
453,2024-01-27,Basic,199,23.1,6,5,11,25,Yes,1,2.1,0.16666666666666666,0.5454545454545454,2.272727272727273
454,2023-06-02,Premium,699,4.7,3,1,28,17,Yes,1,0.16785714285714287,0.5,0.10714285714285714,0.6071428571428571
455,2023-03-04,Basic,199,16.4,7,3,16,56,Yes,1,1.025,0.25,0.4375,3.5
456,2024-06-22,Basic,199,9.9,6,1,18,41,No,0,0.55,0.5,0.3333333333333333,2.2777777777777777
457,2024-05-11,Basic,199,20.0,6,5,35,22,Yes,1,0.5714285714285714,0.16666666666666666,0.17142857142857143,0.6285714285714286
458,2023-08-13,Standard,399,8.4,4,1,33,1,No,0,0.2545454545454546,0.5,0.12121212121212122,0.030303030303030304
